,voice_filename,transcript,accent,gender,tone,mfcc_mean,chroma_mean,contrast_mean,centroid_mean,bandwidth_mean,zero_crossings_mean
2416,voice_2417.mp3,با پیشرفت بشر و اختراع بالن ها و هواپیماها تهیه نقشه از سطح زمین وارد مرحله جدیدی از نقشه برداری شد.,فارسی,male,normal,"[-370.32077     39.131096   -17.84406      2.6817272  -12.975533
  -24.509506   -27.867903   -10.438461   -17.145077    -1.3794628
  -17.241472   -22.34993     -6.232095 ]","[0.3145381  0.24535818 0.23618552 0.2984407  0.40717465 0.34976974
 0.33758408 0.34169313 0.4649057  0.61931443 0.48052016 0.36312297]","[28.96682177 16.13683999 18.98105916 20.00526282 19.3541439  17.51765649
 51.49920691]",2468.939692222767,1766.6558173810752,0.25146928267045454
2417,voice_2418.mp3,اوج اهمیت نقشه برداری در قرن گذشته را می توان در ارتباط با جنگ های جهانی اول و دوم دانست که داشتن نقشه های دقیق از مواضع خود و دشمن چقدر توانسته است به اقدامات نظامی کشورها کمک کند.,فارسی,male,normal,"[-372.18668     42.001736   -20.230404     0.8645543  -11.855482
  -24.431534   -24.796968   -19.240763   -15.936262    -4.117134
  -13.828768   -19.862366   -11.770625 ]","[0.30764183 0.3164135  0.2914973  0.31174523 0.39950147 0.41328642
 0.41755202 0.3698114  0.4723124  0.5759948  0.4710534  0.3609098 ]","[29.78749043 15.70112286 18.6842368  19.34121543 19.12602179 18.44565671
 52.56810499]",2476.0978060627267,1770.8030214841338,0.2582739905973451
2418,voice_2419.mp3,سیستم اطلاعات جغرافیایی مجموعه عملیاتی شامل انسان ها ، سخت افزار ها، نرم افزارها ، داده ها و نحوه ارتباط بین آن ها  است.,فارسی,male,normal,"[-356.10458    32.48367   -15.771683   -9.427454  -13.869996  -22.145065
  -16.830404  -14.847828  -15.570219   -5.229761  -10.947554  -14.071181
   -7.737937]","[0.40478987 0.34258375 0.35086223 0.4292797  0.4229315  0.43316108
 0.42646155 0.46529236 0.6012931  0.4942481  0.37928733 0.3626014 ]","[29.05090088 15.44040088 17.62063571 18.7589188  18.07190733 17.99213743
 53.31246408]",2789.4494100636534,1817.9512631275873,0.2995539484797297
2419,voice_2420.mp3,از سیستم اطلاعات جغرافیایی به جهت پردازش ، تجزیه و تحلیل ، بروز رسانی و ذخیره سازی داده ها به منظور نمایش یک پایگاه داده مرجع استفاده می شود.,فارسی,male,normal,"[-347.21796    26.18898   -19.899008   14.732519   -4.03419   -18.649736
  -26.814892  -15.407329  -20.753563   -8.384928  -12.562864  -17.80465
  -14.253593]","[0.3210932  0.29900956 0.3298616  0.42255035 0.49386427 0.4441207
 0.36734852 0.4166     0.546037   0.5433982  0.4566742  0.33738798]","[29.41624932 15.53732571 19.43955746 17.80680466 19.23698471 18.9020109
 52.25103295]",2758.3903380748548,1734.7366300053486,0.2919367009943182
2420,voice_2421.mp3,هدف از سنجش از دور، تهیه نقشه با استفاده از تصاویر ماهواره ای که دارای محدوده های مختلف طیفی می باشند، است.,فارسی,male,normal,"[-362.12976     26.811592   -21.03425      6.9987206   -8.496908
  -18.159256   -27.90932    -14.143657   -17.296555    -6.6060343
  -12.556134   -14.920702   -14.788238 ]","[0.32942748 0.3299944  0.3607525  0.36142582 0.39955828 0.3918877
 0.389566   0.41986102 0.5039271  0.5459374  0.47749472 0.36113182]","[28.59714383 15.0344076  17.56505482 17.90964606 18.92338305 18.65116132
 52.48659167]",2735.5905597505475,1720.5730123345072,0.29542391065140844
2421,voice_2422.mp3,مهندسی نقشه برداری را می توان یکی از سخت ترین رشته های مهندسی از لحاظ فعالیت جسمانی نام برد.,فارسی,male,normal,"[-351.115      42.21158   -25.657248    5.31038    -9.552637  -16.702595
  -27.662872  -14.378289  -17.898554   -5.806728  -15.678084  -16.88544
  -13.8196  ]","[0.29962826 0.28396758 0.30559075 0.310052   0.40693086 0.43311986
 0.3860359  0.41257867 0.47400692 0.5449249  0.5034091  0.32769185]","[30.21967362 15.81973216 18.87724087 18.90789935 19.9559857  18.82328023
 51.81964076]",2490.7185794491043,1600.7395960793795,0.2625583957981419
2422,voice_2423.mp3,یادگیری ماشین به سیستم ها کمک می‌کند تا به صورت خودکار یادگیری و پیشرفت داشته باشند.,فارسی,male,normal,"[-372.2093      16.975878   -11.416658     7.707256    -6.4927726
  -19.839499   -20.519703   -10.639657   -21.2108      -4.1569257
  -14.735622   -16.005903   -11.291917 ]","[0.378168   0.3776197  0.34645027 0.39125705 0.47218376 0.3977109
 0.3979384  0.49253577 0.58194673 0.51932025 0.45642325 0.34277883]","[29.18659756 14.61501629 18.29649789 17.28986982 18.68253175 17.63692609
 52.33226952]",2935.8743601289734,1785.1539049721337,0.3151983963815789
2423,voice_2424.mp3,یک ماشین به کمک یادگیریی ماشین می تواند از تجربیات و مشاهداتی که بر اساس یک مجموعه داده تجزیه و تحلیل می‌کند، آموزش ببیند.,فارسی,male,normal,"[-369.1719      31.266825   -12.506119    19.18193     -6.507405
  -26.098282   -25.575068   -10.062974   -19.622059    -3.6702378
  -17.277668   -17.210842   -12.599478 ]","[0.37099963 0.37026095 0.37735817 0.417087   0.46095845 0.42941725
 0.36199155 0.3805051  0.47368306 0.5452552  0.5083164  0.41256842]","[29.84626505 15.45418226 18.3585529  17.65270534 18.49857999 17.86388772
 52.54520737]",2679.6447296356205,1792.2524569526615,0.28426126765970516
2424,voice_2425.mp3,الگوریتم های یادگیری ماشین بدون نظارت، نیازی به برچسب گذاری داده‌ها ندارند.,فارسی,male,normal,"[-362.9902      22.357828   -16.107597    14.673505   -13.700146
  -16.753263   -23.039188   -13.431      -20.044636     1.0340177
  -16.616716   -18.504103    -8.550358 ]","[0.38071594 0.3634462  0.31957006 0.32695866 0.4748688  0.4604464
 0.3900638  0.3953126  0.49246794 0.5369972  0.5069657  0.39324006]","[30.12984154 15.94979841 19.03175735 17.83624873 18.7681875  17.46186682
 51.70901198]",2752.6905504317374,1800.7758000260983,0.2897527610441767
2425,voice_2426.mp3,بسیاری از روش‌های یادگیری ژرف از جمله شبکه ‌های عصبی از الگوریتم های یادگیری بدون نظارت استفاده می کنند.,فارسی,male,normal,"[-3.5406888e+02  2.7154556e+01 -1.6729412e+01  1.8910948e+01
 -1.0093079e+01 -2.6591141e+01 -2.2240992e+01 -1.2774610e+01
 -1.9923128e+01  1.8501054e-02 -1.9542707e+01 -1.5832730e+01
 -1.2004843e+01]","[0.31990582 0.3268478  0.29491657 0.36265242 0.50587595 0.4395963
 0.3689674  0.35948145 0.47458684 0.5769896  0.45256045 0.31861708]","[29.51639121 16.31669493 19.09809206 17.60217815 18.24929933 18.29670655
 51.74439199]",2702.6175252636394,1725.870879366893,0.28609311483739835
2426,voice_2427.mp3,یادگیری نیمه نظارتی با کمک دانشمندان داده کار می کند به طوری که مقدار کمی از داده های آموزشی برچسب گذاری شده را به عنوان ورودی کسب می کند.,فارسی,male,normal,"[-370.94626     45.39128     -4.455082     8.290122   -20.547407
  -26.027002   -15.515253   -17.819792   -19.716763    -2.2848217
  -23.031736   -17.406637   -13.291808 ]","[0.31443676 0.2561553  0.24313182 0.31349093 0.42085463 0.41411224
 0.3525441  0.36127287 0.491014   0.5780851  0.47341755 0.34840477]","[30.64204571 15.64614378 18.87954012 18.65229805 18.70314784 17.35881244
 51.74339654]",2404.570240713504,1811.6279869568225,0.24476694837908877
2427,voice_2428.mp3,عملکرد این الگوریتم ها معمولا زمانی بهبود می یابد که روی مجموعه داده های برچسب گذاری شده آموزش ببینند.,فارسی,male,normal,"[-400.01572     46.82064     -7.4698195    7.4756     -14.252733
  -26.549263   -15.914658   -14.320154   -19.457096    -1.0626926
  -22.336927   -17.06631    -11.6311   ]","[0.28242004 0.24630783 0.28682804 0.3801752  0.42488793 0.355727
 0.40279168 0.459801   0.55682564 0.5475537  0.40631637 0.33122984]","[30.03738234 16.45738994 20.00732073 18.81712689 18.25844134 16.97748932
 51.4669661 ]",2427.4170612350968,1810.9484523682338,0.2455261752136752
2428,voice_2429.mp3,یادگیری نیمه نظارتی، عملکرد یادگیری تحت نظارت و همچنین کارایی یادگیری بدون نظارت را با همدیگر ترکیب می کند.,فارسی,male,normal,"[-3.4914392e+02  3.9086521e+01 -1.0541198e+01  1.4080499e+01
 -7.5041885e+00 -3.0115862e+01 -2.4538410e+01 -8.1479731e+00
 -2.5965246e+01 -1.1930000e-01 -1.8354179e+01 -1.9467085e+01
 -1.3576566e+01]","[0.3179652  0.29368886 0.29405746 0.42550462 0.5268858  0.3858087
 0.38704    0.37860167 0.49669665 0.50566804 0.38366845 0.31845453]","[30.88777465 15.59236202 18.75033033 17.2961044  19.12985142 17.40475521
 51.92704135]",2512.2159705138865,1819.4272006285426,0.25119209809264303
2429,voice_2430.mp3,ربات ها می توانند با استفاده از این تکنیک نحوه ی انجام کارها را در دنیای واقعی بیاموزند.,فارسی,male,normal,"[-404.36203     54.152287   -14.209545     1.6470078  -12.795055
  -21.37821    -19.216959   -12.96972    -20.145798    -3.7645879
  -19.004229   -15.651434   -10.614606 ]","[0.33161086 0.31017637 0.23304142 0.2630357  0.35920146 0.34819454
 0.38238278 0.39672825 0.43190163 0.48750567 0.45119715 0.36499605]","[30.57971006 17.2866389  20.57710502 19.13620833 19.15649316 17.52265646
 51.09767267]",2306.616404570063,1721.1021164185906,0.22286526247751798
2430,voice_2431.mp3,یادگیری تقویتی برای آموزش ربات ها به منظور انجام برخی بازی های ویدیویی به کار گرفته شده است.,فارسی,male,normal,"[-355.23944     38.372734   -12.50953     12.743454   -11.73865
  -24.944893   -21.38056    -11.535202   -20.892658    -5.1704035
  -21.30145    -17.271502   -15.431839 ]","[0.3092223  0.2753862  0.2298692  0.31723082 0.45863074 0.3819869
 0.37947112 0.40866116 0.45418543 0.6123123  0.49532384 0.3505328 ]","[29.9274758  16.51629149 19.14370955 18.52207009 18.8874027  17.52362967
 51.46111139]",2512.6063335393487,1766.9475586458004,0.2519927153716216
2431,voice_2432.mp3,یکی از معروف ترین نمونه های کاربرد یادگیری ماشین در عمل شاید استفاده از آن در هسته ی سیستم های توصیه گر باشد که داده های سرویس خبری فیسبوک را تأمین می کنند.,فارسی,male,normal,"[-359.21844     30.642399   -13.304762     8.349349    -6.76551
  -26.448185   -22.838846   -10.964283   -19.572248    -5.3089786
  -19.310904   -17.30091    -13.436953 ]","[0.24778019 0.25644726 0.26446867 0.39010105 0.48653907 0.38386616
 0.34909597 0.40978014 0.5340398  0.5871063  0.40805656 0.28769574]","[29.32093627 15.85441433 19.14237913 18.33100387 18.64379866 17.76172099
 52.50011545]",2696.559432767151,1770.2617986668756,0.275620516172179
2432,voice_2433.mp3,فیسبوک از آن برای شخصی سازی نحوه ی ارایه اخبار به هر یک از کاربرانش استفاده می کند.,فارسی,male,normal,"[-346.5598      34.532494   -11.748395     2.794818   -12.545753
  -26.684664   -22.074963   -11.144464   -19.948792    -3.7134407
  -19.055794   -15.953434   -13.146427 ]","[0.30779806 0.27876565 0.24807015 0.3111199  0.47766498 0.4373716
 0.3767411  0.43886873 0.50773156 0.56252724 0.47929496 0.35445824]","[29.42742758 16.02147753 19.45506343 19.05234254 18.57546395 17.74471549
 52.63785743]",2660.5571134099782,1749.5905641762984,0.2772401751893939
2433,voice_2434.mp3,الگوریتم های یادگیری ماشین می‌توانند حتی این امکان را برای یک خودروی نیمه ‌خودران فراهم کنند که یک جسم تقریبا غیرقابل مشاهده را تشخیص داده و به راننده هشدار دهد.,فارسی,male,normal,"[-360.2567      41.921684   -15.803905     3.779449   -14.981884
  -24.144394   -22.548326    -9.987011   -20.906982    -2.1803415
  -19.621975   -16.79209    -11.866093 ]","[0.2909339  0.21545894 0.25010407 0.39473397 0.42188096 0.39420336
 0.38059282 0.43348047 0.5687706  0.47733122 0.4350829  0.36817685]","[29.65610953 16.32218463 18.75350621 18.83876839 18.82210256 17.09166517
 52.16778812]",2456.5533203752448,1770.6288521735185,0.2447856851426499
2434,voice_2435.mp3,برخی از شرکت ها از الگوریتم های آن به عنوان هسته‌ اصلی مدل های تجاری خود استفاده می کنند.,فارسی,male,normal,"[-379.5774      33.84698     -8.414105     1.2636006  -10.629194
  -24.912186   -21.515718   -10.990261   -19.077204    -2.4428196
  -21.071932   -15.86821     -9.5811615]","[0.27584055 0.26871186 0.25609714 0.29220402 0.43955165 0.38753316
 0.353      0.38470772 0.4753723  0.59211075 0.50880224 0.36433285]","[29.23078098 15.43525635 18.72929926 18.83500758 18.19726703 17.57215289
 52.69262583]",2682.4526835320303,1826.3120405547513,0.2761890308277027
2435,voice_2436.mp3,فرایند انتخاب مدل یادگیری ماشین مناسب برای حل یک مشکل، اگر به صورت استراتژیک انجام نشود، می تواند زمان بر باشد.,فارسی,male,normal,"[-372.057       31.763487   -21.700073    10.999853    -8.5823345
  -25.439844   -24.529478   -15.36404    -19.32222     -1.8893191
  -18.295713   -16.649725    -9.24715  ]","[0.27615142 0.27693924 0.3052158  0.44653484 0.4709622  0.3797008
 0.38649452 0.4149294  0.57105184 0.59268683 0.4259191  0.28217396]","[29.44725181 15.98818051 19.38023161 18.48490063 18.81434588 17.7532216
 51.76633871]",2574.2140408040354,1761.6987495246378,0.25873773036858977
2436,voice_2437.mp3,یادگیری ماشین یکی از زیر‌مجموعه های هوش مصنوعی است و به برنامه ها این امکان را می دهد تا بتوانند به داده ها دسترسی پیدا کرده و از آن ها برای یادگیری استفاده کنند.,فارسی,male,normal,"[-365.14682     33.17719    -19.551037     7.782681   -12.376416
  -24.125944   -22.138124   -11.161076   -20.995527    -1.2542447
  -21.603855   -13.659018   -10.579662 ]","[0.2994084  0.2993569  0.3044401  0.30628026 0.43504456 0.4709841
 0.42806575 0.41686475 0.41833007 0.525694   0.54659677 0.42307585]","[29.73074888 16.32010815 18.85351738 18.76252833 18.36203751 17.94104755
 51.50411241]",2604.2376732611606,1723.4771893035986,0.2670558435082205
2437,voice_2438.mp3,یک برنامه رایانه ای که با محیط پویا در تعامل است باید به هدف خاصی دست یابد.,فارسی,male,normal,"[-349.25763     37.072277   -18.315392     6.4890575  -18.491737
  -23.721497   -21.244192    -8.640898   -21.027586    -0.9413411
  -19.673805   -13.950334   -13.11263  ]","[0.3167875  0.322094   0.32563105 0.31362855 0.43919632 0.4528378
 0.378715   0.38667536 0.3818347  0.52524674 0.5284331  0.39200994]","[29.8459538  16.34999922 19.03943159 18.78841496 18.46566629 18.22126533
 52.0148815 ]",2503.3335335317665,1717.1830594714759,0.2606449203187251
2438,voice_2439.mp3,یک مساله یادگیری هنگامی قوانین انجمنی محسوب می شود که هدف کشف کردن قواعدی باشد که بخش بزرگی از داده ها را توصیف می کنند.,فارسی,male,normal,"[-362.59464    32.516308  -15.219909   11.959999  -20.383081  -25.879211
  -18.72992   -10.586685  -19.338371   -4.358776  -21.179983  -15.683468
  -11.776553]","[0.356198   0.30879343 0.2525398  0.3697994  0.4514477  0.38671207
 0.41436782 0.44800293 0.5224398  0.5085525  0.42535216 0.33634594]","[30.33765133 16.61155363 19.26535363 18.9886858  18.82828032 17.40733803
 52.5528512 ]",2562.7408889167614,1774.6454527344436,0.2616746855945122
2439,voice_2440.mp3,یک مساله هنگامی خوشه بندی محسوب می شود که قصد کشف گروه های ذاتی در داده ها وجود داشته باشد.,فارسی,male,normal,"[-347.1622      37.486366    -7.2849383    2.5362139  -16.017515
  -29.54521    -19.229548   -10.125541   -20.290094    -6.47629
  -24.509161   -17.77367    -10.7318945]","[0.24090208 0.22709075 0.2239846  0.3264151  0.4254217  0.40349737
 0.40756    0.47198465 0.52748036 0.5204427  0.42214948 0.27033743]","[29.41212449 15.19980986 18.66769562 19.20962783 18.28176884 17.18348591
 52.59998198]",2574.4061266845542,1808.290449484936,0.26258641524280574
2440,voice_2441.mp3,عدم قطعیت به وضعیتی اطلاق می شود که احتمال وقوع یک رویداد، غیر قابل پیش بینی باشد.,فارسی,male,normal,"[-3.7980740e+02  3.9856281e+01 -1.8885134e+01  3.3668944e-01
 -1.2154620e+01 -6.6081357e+00 -2.5978991e+01 -9.0922718e+00
 -1.8452673e+01 -1.2777462e+01 -1.9267054e+01 -1.0518901e+01
 -1.1965937e+01]","[0.3849022  0.28225863 0.23635738 0.26800284 0.4144207  0.35973448
 0.368413   0.39347154 0.39799535 0.49018502 0.5468169  0.4776509 ]","[29.5495342  16.44346806 19.50284206 17.88903118 18.96703795 17.04433104
 51.76029979]",2466.1095199397723,1758.9544662684118,0.25264568718112246
2441,voice_2442.mp3,هنگامی که نتیجه اندازه گیری یک کمیت فیزیکی گزارش می شود، الزامی است که بعضی اشارات کمی در مورد کیفیت نتیجه ارائه شود.,فارسی,male,normal,"[-372.38715     26.802095    -9.310207    21.572529    -8.379075
  -33.126133   -22.863556    -5.771723   -21.492256    -5.7488875
  -23.170313   -17.835943   -14.366793 ]","[0.26865286 0.30974373 0.28305766 0.28349385 0.46281987 0.3901445
 0.32536215 0.41901448 0.51328635 0.5923355  0.45291898 0.32023072]","[30.09121574 16.01795045 19.90946692 17.86047489 19.28051153 17.46347253
 52.34654566]",2701.1309384810834,1816.0173659294665,0.27082360998376626
2442,voice_2443.mp3,رشد نقدینگی و افزایش نرخ ارز به عنوان متهمان اصلی تورم کشور شناخته می شود اما کدام عوامل منجر به بیماری اقتصاد ایران شده است؟,فارسی,female,question,"[-274.22043     13.398294   -11.299204    21.3326     -23.383034
   -0.8400441  -11.649948    -2.0385675    2.8775556   -2.113335
   -9.445626     2.9588938   -4.591879 ]","[0.28754184 0.21391694 0.24407367 0.33278567 0.28918692 0.27922484
 0.30422983 0.41832876 0.60105157 0.5587184  0.43082836 0.33238983]","[21.86120093 21.22309059 20.7945932  18.39703828 18.0727476  18.33710864
 50.59247684]",2922.59197268759,1821.7311120725733,0.24625064923822715
2443,voice_2444.mp3,آیا سردرد و حالت تهوع من و دوستانم بخاطر بیرون رفتن و ورزش کردن در این هوای آلوده و سرد شهر است؟,فارسی,female,question,"[-292.91522     -2.826824   -11.447782    21.08505    -14.677464
    5.18177     -9.525357     8.8095255    3.546436     0.7833458
   -6.7848177    2.1998587   -1.1894907]","[0.30415612 0.26299408 0.31367168 0.32318875 0.37013885 0.34904712
 0.32580692 0.33508304 0.48642176 0.6721599  0.5886636  0.43293807]","[21.79817825 21.61786002 19.7451121  17.4149462  16.73494705 17.86316267
 51.90574297]",3292.410172870959,1888.8892272107353,0.31236311190390176
2444,voice_2445.mp3,چگونه توانستی تمرین های سری سوم یادگیری ماشین را کامل و صحیح بنویسی و به موقع برای استاد بفرستی؟,فارسی,female,question,"[-2.6802719e+02 -2.3168497e-01  4.1311026e+00  2.3881613e+01
 -1.5765362e+01  1.2926023e+00 -8.5419302e+00  1.2116337e+00
 -1.8013420e+00  1.8430088e+00 -7.5867944e+00  2.7081857e+00
 -2.4519665e+00]","[0.2057102  0.2188719  0.3535049  0.29587442 0.28197065 0.33980992
 0.42871892 0.5984471  0.57219815 0.5230559  0.4157588  0.29821804]","[23.33906336 20.78964981 21.05862835 17.67672934 17.26251545 17.61819254
 50.48052725]",3289.9011359278493,1933.7156267019654,0.2893327718845566
2445,voice_2446.mp3,مهم ترین عوامل ورشکستگی شرکت ها در سال های اخیر کدام است؟ تعداد سفارش بسیار زیاد وجه نقد بسیار کم یا ظرفیت تولید بسیار اندک؟,فارسی,female,question,"[-235.36406       0.92220634   -8.563676     20.957222    -16.418127
   -6.0086164   -11.675145      4.354298     -2.3690102     0.46817
   -7.319474      1.982607     -1.8795038 ]","[0.31246242 0.2636083  0.2638787  0.3181702  0.33874705 0.36246836
 0.35213345 0.35913914 0.48965383 0.5219175  0.47603667 0.3876782 ]","[21.01483544 20.28876327 20.67464352 18.19717968 17.62779965 17.44183505
 51.56960816]",3167.978093038562,1857.0267597586949,0.2851880678258145
2446,voice_2447.mp3,کدام یک از ما می توانیم در تمامی حوزه های موردعلاقه مان به حد کافی اطلاعات کسب کنیم و خبره باشیم؟,فارسی,female,question,"[-3.5865771e+02  1.3146661e+01 -6.0902519e+00  1.4686817e+01
 -1.5823479e+01  5.1561775e+00 -3.2617753e+00  1.6361020e+00
  1.5729808e+00  4.5087223e+00 -5.6991992e+00  3.3861893e-01
 -3.8932650e+00]","[0.30340964 0.33067724 0.4740759  0.4903447  0.40705404 0.43737525
 0.48635793 0.5468514  0.7014442  0.57368505 0.43535915 0.39889318]","[23.21747997 21.09069135 19.57069849 17.90029802 16.63276109 16.95591915
 51.44393864]",3096.92938000436,1989.1476411643334,0.26715240903551535
2447,voice_2448.mp3,شاید یکی از بزرگ ترین ضربه هایی که آموزش عمومی یا حتی شبکه های اجتماعی به دانش ما می زند این است که در ما توهم دانستن را ایجاد می کند.,فارسی,female,normal,"[-2.3835759e+02  5.1573863e+00 -6.6133366e+00  2.1593742e+01
 -2.3563248e+01  9.8981243e-01 -7.5842261e+00 -5.2900724e-02
 -6.4339709e-01  1.6777316e+00 -8.4268131e+00  1.1053942e+00
 -2.9504905e+00]","[0.36664099 0.2962786  0.2736057  0.2898548  0.32865074 0.34063268
 0.35331038 0.40201482 0.51299703 0.5851051  0.4981546  0.39357477]","[22.20002478 20.9930446  20.69343564 18.13935699 18.09318097 17.69647244
 51.75501303]",3039.2975922103224,1855.6005487620412,0.27081406446788414
2448,voice_2449.mp3,آیا فکر می کنید تقلید از این رویکرد در سایر کشور های در حال پیشرفت منطقه با موفقیت روبرو خواهد شد؟,فارسی,female,question,"[-252.39139      -2.2882614    -8.567227     23.436298    -24.326256
    1.2347136    -9.310666      2.3750303    -2.0512893     2.62134
   -6.9842434     0.62862504   -0.4706562 ]","[0.404647   0.38463733 0.32981095 0.29448006 0.3377458  0.358794
 0.39153135 0.42205703 0.41744265 0.5376607  0.49574497 0.4384414 ]","[21.38001035 20.78618495 20.17027384 17.88883956 17.68160428 17.43046596
 52.68863207]",3181.2232173483244,1886.3312766912934,0.29525089605734767
2449,voice_2450.mp3,با توجه به نوع کرونا ویروس علایم می تواند از نشانه های سرماخوردگی عادی مثل از کار افتادن بویایی و چشایی تا تب، سرفه، تنگی نفس و مشکلات حاد تنفسی باشد. ,فارسی,female,normal,"[-238.42328      -0.5694425    -2.2348328    18.351711    -23.908743
    9.056774     -9.658961      2.0226514     0.5462082     3.721247
   -6.772058      1.2688454     0.36178544]","[0.32025218 0.27108967 0.28151748 0.33755034 0.3580851  0.35314554
 0.37514234 0.40486348 0.53977156 0.5020433  0.4197418  0.37624937]","[21.70418725 21.76842204 20.94719007 18.03892437 18.0628854  18.12554698
 51.10169385]",3195.3589507960446,1876.9472834055787,0.2851289482526882
2450,voice_2451.mp3,مجموعه ای از عوامل فیزیکی خارجی و موجودات زنده که با هم در کنش هستند محیط زیست را تشکیل می دهند و بر رشد و نمو و رفتار موجودات تاثیر می گذارند.,فارسی,female,normal,"[-240.3311       7.463363    -0.5158375   23.783327   -17.905256
   -2.7460926  -10.843825    -1.6919055   -2.2170775   -0.7891381
   -8.28632      0.4243854   -3.2962058]","[0.33099705 0.25098205 0.24076132 0.2866324  0.29433438 0.30300048
 0.3339884  0.35209855 0.5143945  0.58854455 0.49801317 0.41616136]","[22.29147229 20.24778994 21.3094829  18.26274433 17.63786535 17.80094238
 51.42725998]",3069.975974735487,1921.3665374833333,0.26733585757672634
2451,voice_2452.mp3,این خانواده به شغل چوپانی مشغول هستند و در روستا زندگی می کنند خشکسالی و اثرات منفی جنگ بر زندگی این خانواده نیز تاثیر داشته و معیشت آن ها را سخت تر کرده است.,فارسی,female,normal,"[-2.3782278e+02  1.5179548e+00 -6.0084739e+00  2.0599920e+01
 -2.1012550e+01  2.3341297e-01 -1.1456244e+01  2.7989800e+00
 -1.6008298e+00  1.1212451e+00 -7.9871235e+00  1.1852368e+00
 -1.9119921e+00]","[0.32624632 0.26115826 0.2676389  0.2976341  0.34767607 0.3847738
 0.38235277 0.38222653 0.4883708  0.5970191  0.5423811  0.40369907]","[21.29834788 20.03654738 20.5084909  18.26531782 18.21310271 17.90178398
 51.74754684]",3194.7907813503493,1858.5632292498378,0.2923061623998856
2452,voice_2453.mp3,بله ما را از یاد خواهند برد و سرنوشت مان این است و کاری اش نمی توان کرد. زمانی خواهد آمد که هر چه به نظرمان بسیار با اهمیت جلوه می کند فراموش خواهد شد.,فارسی,female,normal,"[-313.31665      6.4535594  -14.97417     13.473546   -21.36605
    2.2167082  -12.978399     3.0047948    1.0682254    2.7750294
   -8.026363     2.068578    -2.4264622]","[0.36458835 0.27252096 0.22291099 0.23138514 0.317486   0.3782959
 0.39562252 0.4002422  0.4101952  0.52372515 0.50288194 0.436146  ]","[21.14100562 21.76913853 21.66012261 19.0210953  18.49388    17.52040436
 51.47830617]",2990.1832100447486,1861.0716938602984,0.26234841027144773
2453,voice_2454.mp3,چرا در همان ابتدای زندگی موجود هایی ملال آور، افسرده، بی مایه، تنبل، بی تفاوت، به درد نخور و بدبخت می شویم؟,فارسی,female,question,"[-2.7876071e+02  4.5573802e+00 -1.3780780e+01  2.4026360e+01
 -1.5978282e+01  6.3885957e-01 -9.6411076e+00  1.8294241e+00
  3.0992291e+00 -3.1350386e+00 -4.4974375e+00 -1.3602619e+00
 -2.3997395e-01]","[0.33598083 0.3079271  0.29475337 0.32459453 0.3414872  0.30242562
 0.33553535 0.372189   0.5414253  0.70152175 0.53125024 0.39691606]","[20.01375017 20.97139154 21.2155865  18.78255437 17.88745835 18.64833659
 50.21158565]",3047.1984368248504,1905.1769736492986,0.26799745587175794
2454,voice_2455.mp3,بهتر نیست آدم گاو یا اسب باشد و کار کند، تا زنی جوان که تا لنگ ظهر می‌خوابد، قهوه ‌اش را توی رختخواب می ‌خورد، دو ساعت هم صرف لباس ‌پوشیدن و آرایش کردن می‌ کند؟,فارسی,female,question,"[-2.9054645e+02  7.6001492e+00 -1.5151746e+01  1.2199068e+01
 -2.5824368e+01  5.1656170e+00 -1.5892400e+01 -1.0108426e+00
  2.0324881e+00  2.3828399e+00 -7.8831444e+00  1.4129153e-02
 -2.3525898e+00]","[0.2731179  0.22335507 0.26503384 0.3330395  0.41595477 0.38959855
 0.35430473 0.35696214 0.4739239  0.5815351  0.5426318  0.38652837]","[21.05335704 19.68978598 20.58324425 18.2657771  18.09839178 18.37548679
 51.06426262]",3035.1493896360607,1861.9410094816515,0.27084805738080686
2455,voice_2456.mp3,خیلی دلم می‌ خواهد به شما ثابت کنم که خوشبختی برای ما وجود ندارد و نباید هم داشته باشد، مطمئنم هرگز به آن دست نخواهیم یافت,فارسی,female,normal,"[-258.78824      4.6211686  -18.487356    18.679714   -22.040764
    6.6038294  -13.81595      2.1781583    2.6176507    1.4834001
   -7.892889     0.6041546   -1.2825508]","[0.34068987 0.30532122 0.29719216 0.30851322 0.3594995  0.34566444
 0.35689792 0.4067317  0.55266786 0.64939135 0.49787337 0.4088719 ]","[20.99453876 19.92576714 19.36407662 18.07757182 17.66735912 18.40686662
 50.98836769]",3080.4130273037945,1836.7733598919162,0.2844935825892857
2456,voice_2457.mp3,آیا این وضعیت نا امید کننده و این فقر و اندوه می ‌تواند برای همیشه و به همین منوال ادامه پیدا کند؟,فارسی,female,question,"[-2.4963689e+02  9.9600639e+00 -7.6792798e+00  1.8864565e+01
 -2.2161131e+01  3.5947509e+00 -1.2223029e+01  1.9502901e+00
 -5.4736358e-01  5.9884503e-02 -7.2105823e+00  1.5883885e-02
 -2.4199498e+00]","[0.3931232  0.29471225 0.31800836 0.38707384 0.32893795 0.29041857
 0.36554733 0.49076653 0.6488313  0.602952   0.46680143 0.40315184]","[22.22118131 20.71216925 20.5283803  18.82399415 18.15960257 18.39645458
 51.50259709]",3056.1465786222448,1947.4539467823988,0.26841001157407407
